id,lat,lon,name
907,-35.365765,149.112523,Julia Flynn Av before 2nd Ringrose Cr
908,-35.36722,149.112822,Julia Flynn Av opp Isaacs Shops
909,-35.367296,149.112619,Isaacs Shops Julia Flynn Av
910,-35.370031,149.111467,Julia Flynn Av after Dorsch St
911,-35.370236,149.111729,Julia Flynn Av opp Dorsch St
912,-35.37172,149.113458,Julia Flynn Av after 2nd Rule St
913,-35.371902,149.113857,Julia Flynn Av before 2nd Walton St
914,-35.373262,149.11602,Julia Flynn Av after Huffer Cl
915,-35.373338000000004,149.11588999999998,Julia Flynn Av opp Rooney Pl
916,-35.375625,149.114685,Julia Flynn Av after 2nd Rowntree Cr
917,-35.375628999999996,149.11451599999998,Julia Flynn Av after Alexander Mackie Cct
918,-35.376743,149.109216,Dookie St after Hawkesbury Cr
919,-35.376729,149.10911000000002,Dookie St after Longerenong St
920,-35.378992,149.10714099999998,Farrer PS Lambrigg St
921,-35.379151,149.107245,Lambrigg St opp Farrer PS
922,-35.377864,149.10394399999998,Lambrigg St opp Prescott St
923,-35.377961,149.10376000000002,Lambrigg St after Prescott St
924,-35.374983,149.101027,Marshall St opp Farrer Shops
925,-35.375147,149.101153,Farrer Shops Marshall St
926,-35.373633,149.10171100000002,Marshall St opp Goodwin Village Farrer
927,-35.372818,149.101828,Goodwin Village Farrer Marshall St
928,-35.363194,149.096452,Mawson Dr after Hurley St
929,-35.361672999999996,149.09862900000002,Ainsworth St after Mawson Dr
930,-35.35342,149.09558,Ainsworth St before Power St
931,-35.353955,149.096909,Ainsworth St before Butters Dr
932,-35.347851,149.094895,Ainsworth St opp Woden CIT
933,-35.347935,149.095029,CIT Woden Ainsworth St
934,-35.346014000000004,149.096768,Ainsworth St after Kitchener St
935,-35.345693,149.096674,Ainsworth St before Kitchener St
936,-35.344435,149.097398,Kitchener St after Ainsworth St
937,-35.344604,149.09724,Kitchener St before Ainsworth St
938,-35.349342,149.038757,Bangalay Cr before 1st Mirbelia Cr
939,-35.349292999999996,149.039816,Bangalay Cr opp 2nd Mirabelia Cr
940,-35.357795,149.053453,Kalgoorlie Cr after Mareeba St
941,-35.357755,149.053334,Kalgoorlie Cr before 2nd Bendigo St
942,-35.355702,149.054441,Mt Stromlo HS Badimara St
943,-35.355706,149.054251,Badimara St opp Mt Stromlo HS
944,-35.338826,149.07584599999998,Devonport St opp Lyons Shops
945,-35.336488,149.074674,Devonport St after 1st Scottsdale St
946,-35.336459999999995,149.074514,41 Devonport St
947,-35.334276,149.072025,Devonport St opp 1st Derwent St
948,-35.334434,149.07201899999998,Devonport St after 2nd Derwent St
949,-35.333039,149.069297,Heysen St before Devonport St
950,-35.333242,149.06921599999998,Heysen St after Devonport St
951,-35.330708,149.048483,Mulley St after Dixon Dr
952,-35.330566,149.03491200000002,Warragamba Av before Jindabyne St
953,-35.330467999999996,149.034831,Warragamba Av opp Jindabyne St
954,-35.339542,149.036342,Burrinjuck Cr after 2nd Tantangara St
955,-35.339579,149.036765,Burrinjuck Cr after Kallara Cl
956,-35.33265,149.048917,Mulley St opp Canberra Montessori School
957,-35.330704,149.048379,Mulley St before Dixon Dr
958,-35.373643,149.087106,Beasley St opp Torrens Shops
959,-35.347093,149.05701100000002,Namatjira Dr after Bunbury St
960,-35.352406,149.041742,Streeton Dr opp Darwinia Tce
961,-35.350883,149.042233,Streeton Dr opp Bangalay Cr
962,-35.339495,149.103561,Gilmore Cr at 1st Ingamells St
963,-35.339659000000005,149.10409199999998,Gilmore Cr after Sabine Cl
964,-35.340067,149.107456,Gilmore Cr after 2nd Ingamells St
965,-35.340057,149.107089,Gilmore Cr opp 1st Ingamells St
966,-35.342045,149.108792,Garran Shops Gilmore Cr
967,-35.342086,149.108972,Gilmore Cr opp Garran Shops
968,-35.343476,149.108857,Gilmore Cr before Hartigan St
969,-35.34425,149.108032,Gilmore Cr after Hopegood Pl
970,-35.344997,149.10706399999998,Gilmore Cr opp 1st Eldridge Cr
971,-35.33292,149.094179,Hughes Shops Wisdom St
972,-35.355681,149.048834,Streeton Dr before Namatjira Dr
973,-35.18152,149.100659,Gold Creek PS Kelleway Av
974,-35.316638,149.116575,Melbourne Av before Empire Cct
975,-35.252645,149.139351,Daramalan College Cowper St
976,-35.266106,149.136872,Ipima St before Wise St
977,-35.227714,149.01811,Starke St after Powell St
978,-35.331036,149.02963,Warragamba Av before Eucumbene Dr
979,-35.330917,149.029804,Warragamba Av after Eucumbene Dr
980,-35.213834000000006,149.04915,Melba HS School Grounds SSO
981,-35.335868,149.14789299999998,Narrabundah College Jerrabomberra Av
982,-35.223607,149.108981,St Michaels PS Tyrell Cct
983,-35.24929,149.12742,Brindabella Christian College Brigalow St
984,-35.355708,149.048641,Streeton Dr after Namatjira Dr
985,-35.307268,149.122739,Parliament House Parliament Dr Southbound
986,-35.309077,149.126087,Parliament House Parliament Dr Northbound
987,-35.340990000000005,149.05234199999998,Cooleman Court Interchange Plt 3
988,-35.343053999999995,149.057398,Namatjira Dr after Parkinson St
989,-35.34819,149.08934299999999,Callum St after Hindmarsh Dr
990,-35.312928,149.120525,Melbourne Av after Somers Cr
991,-35.314611,149.119025,Melbourne Av at National Cct
992,-35.316413,149.117423,Melbourne Av at Empire Cct
993,-35.316625,149.14181299999998,Kingston Shops Eyre St
994,-35.249014,149.12728700000002,Brigalow St opp Brindabella Christian College
995,-35.315802000000005,149.140198,Kingston Shops Giles St
996,-35.346322,149.101786,Canberra Hospital Hospital Rd
997,-35.348687,149.102701,Bateson Rd before Canberra Hospital
998,-35.365023,149.09270700000002,Southlands Shops Athllon Dr
999,-35.363343,149.092283,Athllon Dr opp Southlands Shops
1000,-35.3232,149.1729,Gladstone St before Cessnock St
1001,-35.322006,149.179358,83 - 85 Gladstone St
1002,-35.324015,149.18239599999998,127 Gladstone St
1003,-35.325374,149.183654,Gladstone St opp Albany St
1004,-35.348599,149.10280600000002,Bateson Rd after Canberra Hospital
1005,-35.328876,149.178299,Newcastle St after Wollongong St
1006,-35.330421,149.161125,Canberra Av after Monaro Hwy
1007,-35.314271000000005,149.108831,Gawler Cr before Deakin Shops
1008,-35.314215000000004,149.108768,Gawler Cr after Deakin Shops
1009,-35.347112,149.057165,Namatjira Dr after Hindmarsh Dr
1010,-35.353404,149.052595,Namatjira Dr before Badimara St
1011,-35.351277,149.09069499999998,Athllon Dr after Shea St
1012,-35.352368,149.09127800000002,Athllon Dr opp Shea St
1013,-35.371283,149.092671,Athllon Dr after Beasley St
1014,-35.37578,149.093215,Athllon Dr 2nd after Beasley St
1015,-35.371151,149.100719,Beasley St after Marshall St
1016,-35.371724,149.09871,Beasley St opp Wilkins St
1017,-35.354909,149.042503,Streeton Dr opp Chapman PS
1018,-35.354765,149.04218,Chapman PS Streeton Dr
1019,-35.352035,149.09401,Ainsworth St opp Hobury St
1020,-35.352021,149.093789,Ainsworth St before Horbury St
1021,-35.372591,149.093063,Athllon Dr at Beasley St
1022,-35.372924,149.088827,Beasley St after Torrens Pl
1023,-35.372983000000005,149.088941,142 Beasley St
1024,-35.333656,149.039023,Dixon Dr before Blackwood Tce
1025,-35.33359,149.038904,Dixon Dr before 2nd Burrinjuck Cr
1026,-35.326703,149.15551100000002,Canberra Av before Mildura St
1027,-35.345915999999995,149.084212,Westfield Woden Corinna St
1028,-35.325695,149.153409,Canberra Av after Nyrang St
1029,-35.355429,149.091612,Athllon Dr opp Parramatta St
1030,-35.354038,149.09131299999999,Athllon Dr after Parramatta St
1031,-35.339349,149.05469399999998,Namatjira Dr before Macnally St
1032,-35.465682,149.105927,Tom Roberts Av opp 1st Templestowe Av
1033,-35.44526,149.093656,Tharwa Dr after Drakeford Dr
1034,-35.445199,149.093261,Tharwa Dr before Drakeford Dr
1035,-35.454626,149.091331,Tharwa Dr before Box Hill Av
1036,-35.454625,149.090981,Tharwa Dr after Box Hill Av
1037,-35.344481,149.08737,Woden Interchange Plt 3
1038,-35.344444,149.0876,Woden Interchange Plt 4
1039,-35.34424,149.087812,Woden Interchange Plt 6
1040,-35.34391,149.087758,Woden Interchange Plt 7
1041,-35.34424,149.087698,Woden Interchange Plt 8
1042,-35.344446000000005,149.086941,Woden Interchange Plt 11
1043,-35.460817,149.078202,Jim Pike Av after 1st Charlton Cr
1044,-35.419474,149.066372,Soward Way after Athllon Dr
1045,-35.317013,149.098298,Kent St after Macartney Cr
1046,-35.317149,149.098201,Kent St after Strickland Cr
1047,-35.324372,149.036256,Steve Irwin Av before Ulysses Cct
1048,-35.344539000000005,149.08695600000001,Woden Interchange Plt 2
1049,-35.324558,149.036357,Steve Irwin Av before David Fleay St
1050,-35.320231,149.03681699999999,Steve Irwin Av after John Gorton Dr
1051,-35.319416,149.036656,John Gorton Dr after Steve Irwin Av
1052,-35.320015999999995,149.037916,John Gorton Dr after Fred Daly Av
1053,-35.324779,149.043384,John Gorton Dr after Cotter Rd
1054,-35.325386,149.044625,John Gorton Dr after Harold White Av
1055,-35.344367,149.087541,Woden Interchange Plt 9
1056,-35.344398999999996,149.08726399999998,Woden Interchange Plt 10
1057,-35.32918,149.05393,Streeton Drive after Unwin Pl
1058,-35.32795,149.05353,Streeton Dr after Dixon Dr
1059,-35.326971,149.05264,Cotter Rd After Streeton Dr
1060,-35.338688,149.182785,Fyshwick Park & Ride Iron Knob St
1061,-35.335951,149.172779,Canberra Av after Whyalla St
1062,-35.305351,149.026999,Wyndham Av after Bielski St
1063,-35.305519,149.026776,Wyndham Av before Bielski St
1064,-35.302958000000004,149.020901,Kondelea Way before Ada Norris Av
1065,-35.303490000000004,149.020793,Kondelea Way at Ada Norris Av
1066,-35.298961,149.023583,Denman Prospect Shops Felstead Vista
1067,-35.298876,149.023317,Felstead Vista opp Denman Prospect Shops
1068,-35.299125,149.026735,Holborow Av before Eureka Way
1069,-35.298951,149.02663700000002,Holborow Av after Eureka Way
1070,-35.298835,149.030573,Holborow Av after Greenwood St
1071,-35.298709,149.03194,Holborow Av after Greenwood St
1072,-35.304389,149.03203100000002,John Gorton Dr after Wyndham Av
1073,-35.304414,149.032259,John Gorton Dr before Wyndham Av
1074,-35.299474,149.034148,John Gorton Dr after Holborow Av
1075,-35.320301,149.046979,Annabelle View before Harold White Av
1076,-35.320311,149.046786,Annabelle View after Harold White Av
1077,-35.324459000000004,149.044806,Harold White Av after Woodberry Av
1078,-35.324315999999996,149.044733,Harold White Av before Woodberry Av
1079,-35.311997999999996,149.031926,John Gorton Dr after Opperman Av
1080,-35.312967,149.032645,John Gorton Dr opp Opperman Av
1081,-35.344530999999996,149.087902,Woden Interchange Plt 5
1082,-35.344530999999996,149.087276,Woden Interchange Arrivals
1083,-35.329094,149.16279699999998,Ipswich St before Canberra Av
1084,-35.315484999999995,149.12667,Forrest PS National Cct
1085,-35.315571000000006,149.126543,National Cct opp Forrest PS
1086,-35.324994000000004,149.172318,Newcastle St after Gladstone St
1087,-35.33335,149.16747,Canberra Av after Geelong St
1088,-35.335004999999995,149.16998700000002,Canberra Av before Faulding St
1089,-35.336290999999996,149.179587,Canberra Outlet Centre Iron Knob St
1090,-35.278839000000005,149.130649,City Interchange Plt 9 Arrivals
1091,-35.281562,149.13185900000002,London Cct opp Legislative Assembly
1092,-35.28228,149.13208999999998,London Cct after Akuna St
1093,-35.2851,149.134189,National Convention Centre Constitution Av
1094,-35.286770000000004,149.137069,CIT Reid Constitution Av
1095,-35.288281,149.13943899999998,Constitution Av opp Anzac Park West
1096,-35.290279999999996,149.142899,Constitution Av opp Anzac Park East
1097,-35.291834,149.145516,Constitution Av after Creswell St
1098,-35.297298,149.15026699999999,Russell Offices Russell Dr
1099,-35.304365999999995,149.134859,Edmund Barton Building Kings Av
1100,-35.318962,149.09409399999998,John James Hospital Denison St
1101,-35.32186,149.094042,Denison St after Napier Cl
1102,-35.326029999999996,149.091969,The Woden School Denison St
1103,-35.325909,149.09186100000002,Denison St opp The Woden School
1104,-35.322186,149.093885,Denison St after King St
1105,-35.318826,149.093972,Royal Australian Mint Denison St
1106,-35.326753000000004,149.089967,Carruthers St opp Groom St
1107,-35.303456,149.13613999999998,Kings Av before King Edward Tce
1108,-35.297129999999996,149.149903,Russell Dr opp Russell Offices
1109,-35.291779999999996,149.145157,Constitution Av after Russell Dr
1110,-35.290290999999996,149.14260900000002,Anzac Park East Constitution Av
1111,-35.288090000000004,149.138939,Constitution Av after Anzac Park West
1112,-35.28618,149.13586999999998,Constitution Av opp CIT Reid
1113,-35.2848,149.133519,Constitution Av opp National Convention Centre
1114,-35.282699,149.125554,London Cct after Edinburgh Av
1115,-35.280645,149.125992,London Cct opp City Police Station
1116,-35.278251000000004,149.127036,City West Alinga St
1117,-35.331421999999996,149.15891100000002,Narrabundah Terminus Matina St
1118,-35.281334,149.12401599999998,Marcus Clarke St after Farrell Pl
1119,-35.278721000000004,149.136529,Ainslie Av after Cooyong St
1120,-35.279421,149.135019,Canberra Centre
1121,-35.278104,149.138127,Ainslie Av after Currong St
1122,-35.278548,149.138262,Ainslie Av after Doonkuna St
1123,-35.277059,149.140781,Ainslie Av after Elimatta St
1124,-35.277577,149.140757,Ainslie Av before Elimatta St
1125,-35.295156,149.166573,General Bridges Dr before Gallipoli Rd
1126,-35.295108,149.166842,General Bridges Dr after Harrison Rd
1127,-35.296523,149.168646,Robert Campbell Rd opp Miles Rd
1128,-35.295992,149.16911499999998,Robert Campbell Rd before Wilton Rd
1129,-35.297810999999996,149.167099,Robert Campbell Rd before Parnell Rd
1130,-35.299056,149.16586999999998,Parnell St opp Combes Rd
1131,-35.299781,149.165019,Parnell St before Plant Rd
1132,-35.300218,149.164438,Parnell St after Plant Rd
1133,-35.302004,149.163521,Morrison Cct before Bruche Rd
1134,-35.301419,149.162591,Morrison Cct after Bruche Rd
1135,-35.300714,149.15094299999998,Russell Dr after Morshead Dr
1136,-35.301408,149.15147199999998,Russell Dr before Kelliher Dr
1137,-35.298778999999996,149.150857,Russell Dr before Kings Av
1138,-35.298741,149.151106,Russell Dr before Vivian Bullwinkel Way
1139,-35.291778,149.149495,Blamey Cr before Watt St
1140,-35.291834,149.14988799999998,Blamey Cr before Vasey Cr
1141,-35.290634999999995,149.152764,Blamey Cr opp Chauvel St
1142,-35.290309,149.152981,Blamey Cr after Chauvel St
1143,-35.290636,149.155031,Campbell PS Chauvel St
1144,-35.290934,149.15538700000002,Chauvel St opp Campbell PS
1145,-35.289365999999994,149.158089,Vasey Cr opp 100
1146,-35.289438,149.158165,100 Vasey Cr
1147,-35.286984999999994,149.157936,White St after Vasey Cr
1148,-35.287827,149.158554,Vasey Cr after White St
1149,-35.286986999999996,149.155453,St Thomas More's PS White St
1150,-35.286454,149.156599,White St before 2nd Glossop Cr
1151,-35.288538,149.153701,Campbell Shops White St
1152,-35.287384,149.155054,White St before 1st Glossop Cr
1153,-35.286949,149.152245,Blamey Cr opp Edmondson St
1154,-35.288476,149.153582,White St opp Campbell Shops
1155,-35.285634,149.14831,Blamey Cr before Creswell St
1156,-35.286234,149.151253,Blamey Cr before Edmondson St
1157,-35.284318,149.14379499999998,Currong St after Anzac Park West
1158,-35.285511,149.14811699999998,Blamey Cr after Creswell St
1159,-35.282051,149.142387,Euree St before Elimatta St
1160,-35.284329,149.143971,Currong St before Anzac Park West
1161,-35.278631,149.142558,Gooreen St after Coranderrk St
1162,-35.282014000000004,149.14256899999998,Euree St after Elimatta St
1163,-35.271943,149.119452,Boldrewood St after Barry Dr
1164,-35.278386,149.142543,Gooreen St after Allambee St
1165,-35.270967999999996,149.117849,Boldrewood St after Froggatt St
1166,-35.272365,149.120285,Boldrewood St before Barry Dr
1167,-35.269943,149.11610100000001,Boldrewood St after Ridley St
1168,-35.270709000000004,149.117579,Boldrewood St before Froggatt St
1169,-35.268954,149.114847,Boldrewood St before David St
1170,-35.269496000000004,149.115556,Boldrewood St before Spencer St
1171,-35.266756,149.113995,Miller St after Hobbs St
1172,-35.267055,149.114068,Miller St after Syme Cr
1173,-35.264695,149.114329,Miller St at Cockle St
1174,-35.264157,149.11453799999998,Miller St before Faunce Cr
1175,-35.260928,149.114941,Miller St before Hack St
1176,-35.26072,149.11509099999998,Miller St opp Hack St
1177,-35.257307,149.115522,Miller St after Quandong St
1178,-35.256979,149.115695,Miller St before Banksia St
1179,-35.253415999999994,149.116123,Miller St after Nardoo Cr
1180,-35.253724,149.116079,Miller St after Scrivener St
1181,-35.251058,149.11818799999998,Miller St after Merrit Pl
1182,-35.250688000000004,149.118947,Miller St after Swainsona St
1183,-35.249642,149.120453,Miller St before Wattle St
1184,-35.248962,149.121741,Mackennal St before Wattle St
1185,-35.247823,149.122514,Mackennal St before Earle St
1186,-35.24709,149.122761,Mackennal St at Earle St
1187,-35.245762,149.122858,Mackennal St before Archibald St
1188,-35.245427,149.123051,Mackennal St after Archibald St
1189,-35.245087,149.125022,Archibald St opp Ashton St
1190,-35.245155,149.124641,Archibald St after Ashton St
1191,-35.245304,149.126498,Archibald St before Mouat St
1192,-35.245333,149.126059,Archibald St before Ashton St
1193,-35.241162,149.124282,North Lyneham Shops Cossington Smith Cr
1194,-35.239917999999996,149.121775,Cossington Smith Cr before Fairweather Cct
1195,-35.236852,149.123986,Cossington Smith Cr after Piguenit Cl
1196,-35.250482,149.14058899999998,Dickson Shops Cowper St
1197,-35.26996,149.134598,Torrens St after Girrahween St
1198,-35.267979,149.134919,Torrens St before Ipima St
1199,-35.269882,149.134733,Torrens St after Henty St
1200,-35.266346,149.136068,Ipima St after Torrens St
1201,-35.267573,149.13509,Torrens St after Ipima St
1202,-35.265386,149.13851,Cowper St after Limestone Av
1203,-35.265169,149.139266,Cowper St opp All Saints Church
1204,-35.264373,149.140879,Cowper St after 1st Bonney St
1205,-35.263631,149.141568,Cowper St after Cox St
1206,-35.262013,149.141816,Cowper St before Wakefield Av
1207,-35.261475,149.141977,Cowper St at Wakefield Av
1208,-35.259595000000004,149.141475,Cowper St at 2nd Bonney St
1209,-35.259824,149.14181000000002,Cowper St before Suttor St
1210,-35.257815,149.140126,Cowper St after Sherbrooke St
1211,-35.254402,149.138945,Cowper St after Hope St
1212,-35.254175,149.139078,Cowper St before Hope St
1213,-35.252617,149.139492,Cowper St opp Daramalan College
1214,-35.250227,149.140842,Cowper St opp Dickson Shops
1215,-35.241324,149.150794,Windeyer St after Phillip Av
1216,-35.239290999999994,149.153783,Windeyer St opp Watson Shops
1217,-35.239160999999996,149.153594,Watson Shops Windeyer St
1218,-35.239906,149.155945,Knox St at 2nd Higinbotham St
1219,-35.239514,149.155714,Knox St after 1st Irvine St
1220,-35.242584,149.15868600000002,Knox St after 1st Higinbotham St
1221,-35.242297,149.158503,Knox St after 2nd Irvine St
1222,-35.242908,149.161223,Antill St opp Knox St
1223,-35.242768,149.16122099999998,Antill St after Knox St
1224,-35.241196,149.163368,Antill St before Fison St
1225,-35.241028,149.163382,Antill St opp Fison St
1226,-35.239754,149.16532,Antill St opp Old Watson Terminus
1227,-35.239634,149.16526399999998,Old Watson Terminus Antill St
1228,-35.232078,149.166653,Antill St before Negus St
1229,-35.232068,149.16656799999998,Antill St after Negus Cr
1230,-35.251267,149.125213,Lyneham PS Brigalow St
1231,-35.259066,149.123703,Hovea St after Macarthur Av
1232,-35.258258000000005,149.123924,Hovea St before Boronia Dr
1233,-35.255897999999995,149.121969,Scrivener St before Brigalow St
1234,-35.256129,149.12264199999998,Scrivener St after Karri St
1235,-35.254284000000006,149.121414,Brigalow St after Scrivener St
1236,-35.254883,149.12108700000002,Brigalow St before Scrivener St
1237,-35.246415999999996,149.155931,Antill St after Phillip Av
1238,-35.246427000000004,149.156307,Antill St before Phillip Av
1239,-35.244645,149.160068,Madigan St after Antill St
1240,-35.244689,149.159894,Madigan St before Antill St
1241,-35.247096,149.162957,Madigan St opp Hackett Shops
1242,-35.248046,149.163186,Hackett Shops Madigan St
1243,-35.249779,149.16408,Madigan St opp Blue Gum PS
1244,-35.249874,149.163872,Blue Gum PS Madigan St
1245,-35.25202,149.162279,Madigan St before Mackenzie St
1246,-35.251740000000005,149.162547,Madigan St opp Mackenzie St
1247,-35.252666999999995,149.159123,Phillip Av opp Madigan St
1248,-35.252836,149.159634,Phillip Av before Madigan St
1249,-35.251424,149.156883,Phillip Av before Majura Av
1250,-35.251153,149.15674099999998,Phillip Av after Stott St
1251,-35.251668,149.154608,Officer Cr after Salomons Pl
1252,-35.251411,149.154301,Officer Cr before Majura Av
1253,-35.253622,149.154742,Officer Cr after Agnew St
1254,-35.253737,149.15444499999998,Officer Cr after 2nd Hannan Cr
1255,-35.255061,149.15287,Officer Cr before Gillen St
1256,-35.2549,149.152876,Officer Cr opp Gillen St
1257,-35.256833,149.149891,Officer Cr after Hawdon St
1258,-35.256821,149.149623,Officer Cr after Beeby St
1259,-35.258790999999995,149.147878,Officer Cr before Tyson St
1260,-35.258487,149.14783899999998,Officer Cr before Davenport St
1261,-35.261354,149.147449,Ebden St after 2nd Hoddle Gdns
1262,-35.261568,149.14727299999998,Officer Cr after Wakefield Av
1263,-35.262491,149.145898,O'Connell St opp Ainslie Shops
1264,-35.26231,149.145757,Ainslie Shops O'Connell St
1265,-35.263591999999996,149.143947,Cox St before Campbell St
1266,-35.263771000000006,149.143528,Campbell St before Cox St
1267,-35.265718,149.143343,Campbell St after Foveaux St
1268,-35.265512,149.143242,Campbell St before Foveaux St
1269,-35.268477000000004,149.14441599999998,Campbell St after 2nd Baker Gdns
1270,-35.268758,149.144453,Campbell St after Leslie St
1271,-35.271144,149.145964,Campbell St before Chisholm St
1272,-35.271755999999996,149.14553700000002,Chisholm St after Paterson St
1273,-35.272643,149.143544,Chisholm St after Howe Cr
1274,-35.272482000000004,149.143697,Chisholm St after Lister Cr
1275,-35.274395,149.14023400000002,Gooreen St after Donaldson St
1276,-35.274651,149.14025800000002,Gooreen St after Chapman St
1277,-35.276275,149.141326,Gooreen St after Batman St
1278,-35.276208000000004,149.141162,Gooreen St before Batman St
1279,-35.24731,149.142356,Melba St at Blacket St
1280,-35.247712,149.14242,Melba St at Allport St
1281,-35.245492,149.142635,Melba St after Legge St
1282,-35.24492,149.142878,Melba St after Bradfield St
1283,-35.243709,149.14294099999998,Melba St after Atherton St
1284,-35.243787,149.14306000000002,Melba St after Bradfield St
1285,-35.24344,149.145499,Bradfield St opp Frencham St
1286,-35.243437,149.144497,Bradfield St after Frencham St
1287,-35.242508,149.14792,Bradfield St before Nicholas St
1288,-35.242366,149.14828500000002,Bradfield St after Burn St
1289,-35.238401,149.15389299999998,Knox St opp Majura PS
1290,-35.23798,149.153647,Majura PS Knox St
1291,-35.237187,149.152321,Knox St after 1st A'Beckett St
1292,-35.234706,149.15170600000002,Knox St opp 1st A'Beckett St
1293,-35.234956,149.151576,Knox St after 2nd A'Beckett St
1294,-35.232521000000006,149.153198,Knox St before Piddington St
1295,-35.232347999999995,149.153228,Knox St after Molesworth St
1296,-35.297957000000004,149.129267,National Library King Edward Tce
1297,-35.298039,149.128988,The Treasury Building King Edward Tce
1298,-35.301184,149.133879,John Gorton Building Parkes Pl
1299,-35.301181,149.133731,Parkes Pl opp John Gorton Building
1300,-35.314057,149.130378,National Cct before Canberra Av
1301,-35.313804,149.13056799999998,National Cct opp Fitzroy St
1302,-35.329658,149.128186,Monaro Cr before Flinders Way
1303,-35.329126,149.128066,Monaro Cr after Flinders Way
1304,-35.331576,149.12881299999998,Canberra Senior Grammar School Golden Gr
1305,-35.331882,149.12854199999998,Golden Gr opp Canberra Senior Grammar School
1306,-35.334903999999995,149.125687,Golden Gr after Friendship St
1307,-35.334292,149.126241,Golden Gr opp Alexander St
1308,-35.336661,149.125743,Golden Gr before Friendship St
1309,-35.336672,149.125852,Golden Gr before Quiros St
1310,-35.338756,149.126469,Golden Grove after La Perouse St
1311,-35.338291999999996,149.126307,Golden Grove before La Perouse St
1312,-35.340634,149.129512,La Perouse St before Cygnet Cr
1313,-35.339791,149.127017,La Perouse St after Golden Grove
1314,-35.340621,149.132225,La Perouse St before Red Hill Shops
1315,-35.340313,149.12873000000002,La Perouse St before Nuyts St
1316,-35.33812,149.135785,La Perouse St before Dalrymple St
1317,-35.340646,149.131012,La Perouse St opp Red Hill Shops
1318,-35.337016999999996,149.136597,Carnegie Cr after Finniss Cr
1319,-35.339816,149.13401299999998,Red Hill School La Perouse St
1320,-35.336901,149.14066200000002,Carnegie Cr after Scott St
1321,-35.338255,149.135671,La Perouse St before Carnegie Cr
1322,-35.33753,149.14365800000002,Caley Cr before Sprent St
1323,-35.336948,149.136732,Carnegie Cr after La Perouse St
1324,-35.339461,149.145341,Caley Cr after Goyder St
1325,-35.336688,149.14082,Carnegie Cr before Caley Cr
1326,-35.32578,149.135261,Captain Cook Cr before Barrallier St
1327,-35.337652,149.143892,Caley Cr after Sprent St
1328,-35.329003,149.134687,Bremer St before Hodgkinson St
1329,-35.339475,149.145476,Caley Cr before Goyder St
1330,-35.326877,149.135214,Captain Cook Cr before Austin St
1331,-35.328977,149.134429,Bremer St before Captain Cook Cr
1332,-35.318909000000005,149.038165,Fred Daly Av after John Gorton Dr
1333,-35.319226,149.146794,Wentworth Av opp Canberra Railway Stn
1334,-35.326815,149.179726,Collie St after Wollongong St
1335,-35.327073,149.181764,Albany St before Townsville St
1336,-35.319287,149.038078,Fred Daly Av before John Gorton Dr
1337,-35.313407,149.04256,Fred Daly Av after Yorston St
1338,-35.313765000000004,149.04283999999998,Fred Daly Av before Buttfield St
1339,-35.230035,149.162096,Aspinall St opp Watson Terminus
1340,-35.250488,149.12276200000002,Wattle St after Dyson St
1341,-35.251412,149.124469,Brigalow St opp Lyneham Shops
1342,-35.294171999999996,149.162296,Milne Bay Rd after General Bridges Rd
1343,-35.293787,149.164322,Tobruk Rd before Gallipoli Rd
1344,-35.307562,149.18955,Canberra Airport
1345,-35.281324,149.131463,Legislative Assembly London Cct
1346,-35.319203,149.147373,Canberra Railway Stn Wentworth Av
1347,-35.256820000000005,149.139672,Cowper St before Majura Av
1348,-35.249699,149.121427,Wattle St before Miller St
1349,-35.252174,149.123329,Brigalow St before Lyneham Shops
1350,-35.252171999999995,149.12348,Brigalow St after Lyneham Shops
1351,-35.237517,149.125283,Ellenborough St before Cossington Smith St
1352,-35.23766,149.12551399999998,Ellenborough St opp Cossington Smith St
1353,-35.23007,149.162178,Watson Terminus Aspinall St
1354,-35.273182,149.135524,Fawkner St before Elouera St
1355,-35.272622,149.135555,Fawkner St after Elouera St
1356,-35.27147,149.135821,Fawkner St after Girrahween St
1357,-35.271516999999996,149.135701,Fawkner St before Girrahween St
1358,-35.275804,149.13734,Doonkuna St after Donaldson St
1359,-35.275786,149.137212,Doonkuna St before Donaldson St
1360,-35.237021,149.152391,Knox St after Dickinson St
1361,-35.279369,149.130579,City Interchange Plt 10
1362,-35.279332000000004,149.13042099999998,City Interchange Plt 11
1363,-35.2447,149.0997,Braybrooke St before Battye St
1364,-35.278735,149.13050900000002,City Interchange Plt 12
1365,-35.278507,149.1297,City Interchange Plt 3
1366,-35.2443,149.099799,Braybrooke St after Battye St
1367,-35.278449,149.130382,City Interchange Plt 4
1368,-35.277767,149.130619,City Interchange Plt 6
1369,-35.278333,149.13071000000002,City Interchange Plt 8
1370,-35.278255,149.128729,City Interchange Plt 2
1371,-35.278321999999996,149.12815,City Interchange Plt 1
1372,-35.279067,149.13061100000002,City Interchange Plt 9
1373,-35.292651,149.163207,Milne Bay Rd before Tobruk Rd
1374,-35.231061,149.15541100000002,Aspinall St opp Roma Mitchell Cr
1375,-35.231117,149.155275,Aspinall St after Roma Mitchell Cr
1376,-35.230562,149.157569,Aspinall St opp Mary Kitson St
1377,-35.230573,149.15774199999998,Aspinall St after Mary Kitson St
1378,-35.27281,149.122367,McCaughey St after Barry Dr
